tanggal,provinsi,harga_asli,harga_prediksi,error,abs_error
2023-04-20,Sulawesi Selatan,12783.0,13888.55,1105.5498046875,1105.5498046875
2023-04-20,Jawa Timur,12841.0,13738.351,897.3505859375,897.3505859375
2023-04-20,Jawa Tengah,12888.0,13046.284,158.2841796875,158.2841796875
2023-04-20,DKI Jakarta,12917.0,12991.2295,74.2294921875,74.2294921875
2023-04-20,Sumatera Utara,13455.0,13668.83,213.830078125,213.830078125
2023-04-20,Jawa Barat,12604.0,12867.624,263.6240234375,263.6240234375
2023-04-21,Kalimantan Barat,14821.0,15262.627,441.626953125,441.626953125
2023-04-21,Riau,13954.0,14042.929,88.9287109375,88.9287109375
2023-04-21,Sulawesi Tengah,13667.0,13832.582,165.58203125,165.58203125
2023-04-21,Sulawesi Utara,13788.0,13741.731,-46.2685546875,46.2685546875
2023-04-21,Nusa Tenggara Timur,14333.0,14253.389,-79.611328125,79.611328125
2023-04-21,Kepulauan Riau,14800.0,14240.07,-559.9296875,559.9296875
2023-04-21,Maluku,15213.0,14252.944,-960.0556640625,960.0556640625
2023-04-21,Kalimantan Selatan,17958.0,16701.62,-1256.380859375,1256.380859375
2023-04-21,Kalimantan Timur,15458.0,15458.522,0.5224609375,0.5224609375
2023-04-21,Papua,15958.0,14196.608,-1761.3916015625,1761.3916015625
2023-04-21,Kalimantan Tengah,15729.0,16539.316,810.31640625,810.31640625
2023-04-21,Sumatera Barat,15806.0,13711.083,-2094.9169921875,2094.9169921875
2023-04-21,Kalimantan Utara,16083.0,14695.5625,-1387.4375,1387.4375
2023-04-21,Gorontalo,13475.0,12941.602,-533.3984375,533.3984375
2023-04-21,Maluku Utara,15267.0,14280.292,-986.7080078125,986.7080078125
2023-04-21,Sulawesi Tenggara,13435.0,13781.958,346.9580078125,346.9580078125
2023-04-21,Papua Barat,16363.0,14122.92,-2240.080078125,2240.080078125
2023-04-21,Bali,13361.0,13036.493,-324.5068359375,324.5068359375
2023-04-21,Nusa Tenggara Barat,12300.0,14282.897,1982.8974609375,1982.8974609375
2023-04-21,Lampung,12347.0,14225.372,1878.3720703125,1878.3720703125
2023-04-21,Bengkulu,12850.0,13046.494,196.494140625,196.494140625
2023-04-21,Banten,12500.0,13047.052,547.0517578125,547.0517578125
2023-04-21,Sulawesi Barat,12567.0,13964.833,1397.8330078125,1397.8330078125
2023-04-21,D.I Yogyakarta,12620.0,13030.473,410.47265625,410.47265625
2023-04-21,Sumatera Selatan,12635.0,13688.936,1053.935546875,1053.935546875
2023-04-21,Aceh,12664.0,13018.669,354.6689453125,354.6689453125
2023-04-21,Jambi,13118.0,12883.479,-234.521484375,234.521484375
2023-04-21,Jawa Barat,12679.0,12872.254,193.25390625,193.25390625
2023-04-21,Sumatera Utara,13475.0,13674.144,199.1435546875,199.1435546875
2023-04-21,DKI Jakarta,12917.0,12995.323,78.3232421875,78.3232421875
2023-04-21,Kepulauan Bangka Belitung,13860.0,14359.563,499.5634765625,499.5634765625
2023-04-21,Sulawesi Selatan,12839.0,13893.832,1054.83203125,1054.83203125
2023-04-21,Jawa Timur,12801.0,13743.648,942.6484375,942.6484375
2023-04-21,Jawa Tengah,12897.0,13051.272,154.2724609375,154.2724609375
2023-04-22,Kepulauan Riau,14000.0,14249.977,249.9765625,249.9765625
2023-04-22,Riau,14022.0,14048.267,26.2666015625,26.2666015625
2023-04-22,Sulawesi Tenggara,13767.0,13787.059,20.05859375,20.05859375
2023-04-22,Sulawesi Utara,13821.0,13746.838,-74.162109375,74.162109375
2023-04-22,Nusa Tenggara Timur,14528.0,14259.954,-268.0458984375,268.0458984375
2023-04-22,Kalimantan Barat,14650.0,15267.901,617.9013671875,617.9013671875
2023-04-22,Maluku Utara,15600.0,14288.541,-1311.458984375,1311.458984375
2023-04-22,Papua,15900.0,14202.583,-1697.4169921875,1697.4169921875
2023-04-22,Sumatera Barat,15750.0,13716.201,-2033.798828125,2033.798828125
2023-04-22,Kalimantan Utara,16083.0,14704.534,-1378.4658203125,1378.4658203125
2023-04-22,Papua Barat,16725.0,14128.498,-2596.501953125,2596.501953125
2023-04-22,Kalimantan Selatan,17800.0,16707.723,-1092.27734375,1092.27734375
2023-04-22,Gorontalo,13475.0,12945.484,-529.515625,529.515625
2023-04-22,Maluku,15200.0,14262.043,-937.95703125,937.95703125
2023-04-22,Kalimantan Tengah,15500.0,16546.55,1046.55078125,1046.55078125
2023-04-22,Bali,13361.0,13040.649,-320.3505859375,320.3505859375
2023-04-22,Sumatera Utara,13458.0,13679.29,221.2900390625,221.2900390625
2023-04-22,Sulawesi Selatan,13250.0,13898.968,648.9677734375,648.9677734375
2023-04-22,Aceh,12320.0,13022.805,702.8046875,702.8046875
2023-04-22,Lampung,12000.0,14235.076,2235.076171875,2235.076171875
2023-04-22,Jawa Tengah,12429.0,13055.921,626.9208984375,626.9208984375
2023-04-22,Banten,12429.0,13051.17,622.169921875,622.169921875
2023-04-22,Sumatera Selatan,12500.0,13694.067,1194.0673828125,1194.0673828125
2023-04-22,Sulawesi Tengah,12000.0,13837.69,1837.6904296875,1837.6904296875
2023-04-22,Jambi,13014.0,12887.517,-126.4833984375,126.4833984375
2023-04-22,Jawa Barat,12663.0,12876.568,213.568359375,213.568359375
2023-04-22,Jawa Timur,12778.0,13748.587,970.5869140625,970.5869140625
2023-04-22,DKI Jakarta,12917.0,12999.187,82.1865234375,82.1865234375
2023-04-22,Sulawesi Barat,13000.0,13970.037,970.037109375,970.037109375
2023-04-22,D.I Yogyakarta,12525.0,13034.403,509.4033203125,509.4033203125
2023-04-23,Maluku Utara,14880.0,14296.612,-583.3876953125,583.3876953125
2023-04-23,Gorontalo,13420.0,12949.113,-470.88671875,470.88671875
2023-04-23,Riau,14045.0,14053.463,8.462890625,8.462890625
2023-04-23,Sulawesi Tengah,13813.0,13842.648,29.6484375,29.6484375
2023-04-23,Sulawesi Utara,13975.0,13751.786,-223.2138671875,223.2138671875
2023-04-23,Nusa Tenggara Timur,14444.0,14266.36,-177.6396484375,177.6396484375
2023-04-23,Maluku,15038.0,14270.961,-767.0390625,767.0390625
2023-04-23,Kalimantan Utara,16125.0,14713.296,-1411.7041015625,1411.7041015625
2023-04-23,Kalimantan Timur,15000.0,15474.569,474.5693359375,474.5693359375
2023-04-23,Papua,15563.0,14208.408,-1354.591796875,1354.591796875
2023-04-23,Kalimantan Tengah,15500.0,16553.492,1053.4921875,1053.4921875
2023-04-23,Sumatera Barat,15806.0,13721.157,-2084.8427734375,2084.8427734375
2023-04-23,Papua Barat,16467.0,14133.934,-2333.06640625,2333.06640625
2023-04-23,Kalimantan Selatan,18091.0,16713.488,-1377.51171875,1377.51171875
2023-04-23,Kalimantan Barat,14800.0,15272.816,472.81640625,472.81640625
2023-04-23,Bali,13333.0,13044.592,-288.408203125,288.408203125
2023-04-23,Sulawesi Tenggara,13418.0,13792.007,374.0068359375,374.0068359375
2023-04-23,Sumatera Utara,13455.0,13684.268,229.267578125,229.267578125
2023-04-23,Aceh,12600.0,13026.726,426.7255859375,426.7255859375
2023-04-23,Nusa Tenggara Barat,12300.0,14297.429,1997.4287109375,1997.4287109375
2023-04-23,Banten,12500.0,13055.074,555.07421875,555.07421875
2023-04-23,Sumatera Selatan,12500.0,13699.034,1199.0341796875,1199.0341796875
2023-04-23,Lampung,12500.0,14244.599,1744.5986328125,1744.5986328125
2023-04-23,Jawa Tengah,12500.0,13060.225,560.224609375,560.224609375
2023-04-23,Kepulauan Bangka Belitung,13000.0,14378.652,1378.65234375,1378.65234375
2023-04-23,Kepulauan Riau,13500.0,14259.701,759.701171875,759.701171875
2023-04-23,Jawa Barat,12628.0,12880.566,252.56640625,252.56640625
2023-04-23,Sulawesi Selatan,12639.0,13903.958,1264.9580078125,1264.9580078125
2023-04-23,Jambi,13130.0,12891.269,-238.7314453125,238.7314453125
2023-04-23,Jawa Timur,12746.0,13753.165,1007.1650390625,1007.1650390625
2023-04-23,Bengkulu,13250.0,13054.345,-195.6552734375,195.6552734375
2023-04-23,DKI Jakarta,12917.0,13002.813,85.8134765625,85.8134765625
2023-04-23,Sulawesi Barat,13000.0,13975.098,975.09765625,975.09765625
2023-04-23,D.I Yogyakarta,12620.0,13038.114,418.1142578125,418.1142578125
2023-04-24,Riau,13999.0,14058.518,59.517578125,59.517578125
2023-04-24,Sulawesi Tengah,13667.0,13847.457,180.45703125,180.45703125
2023-04-24,Sulawesi Tenggara,13677.0,13796.801,119.80078125,119.80078125
2023-04-24,Sulawesi Utara,13813.0,13756.577,-56.4228515625,56.4228515625
2023-04-24,Nusa Tenggara Timur,14353.0,14272.61,-80.3896484375,80.3896484375
2023-04-24,Kalimantan Barat,14663.0,15277.369,614.369140625,614.369140625
2023-04-24,Maluku,15222.0,14279.698,-942.3017578125,942.3017578125
2023-04-24,Sumatera Barat,15676.0,13725.952,-1950.0478515625,1950.0478515625
2023-04-24,Kalimantan Timur,15302.0,15482.225,180.224609375,180.224609375
2023-04-24,Papua,16000.0,14214.085,-1785.9150390625,1785.9150390625
2023-04-24,Kalimantan Tengah,15729.0,16560.139,831.138671875,831.138671875
2023-04-24,Kalimantan Utara,15813.0,14721.849,-1091.1513671875,1091.1513671875
2023-04-24,Papua Barat,17000.0,14139.225,-2860.775390625,2860.775390625
2023-04-24,Gorontalo,13475.0,12952.485,-522.5146484375,522.5146484375
2023-04-24,Maluku Utara,15575.0,14304.509,-1270.4912109375,1270.4912109375
2023-04-24,Kepulauan Riau,13667.0,14269.241,602.2412109375,602.2412109375
2023-04-24,Kalimantan Selatan,17173.0,16718.918,-454.08203125,454.08203125
2023-04-24,Kepulauan Bangka Belitung,13500.0,14387.91,887.91015625,887.91015625
2023-04-24,Bengkulu,12706.0,13057.949,351.94921875,351.94921875
2023-04-24,Nusa Tenggara Barat,12300.0,14304.442,2004.4423828125,2004.4423828125
2023-04-24,Aceh,12738.0,13030.426,292.42578125,292.42578125
2023-04-24,Banten,12357.0,13058.767,701.7666015625,701.7666015625
2023-04-24,Lampung,12380.0,14253.939,1873.939453125,1873.939453125
2023-04-24,Sulawesi Barat,12567.0,13980.017,1413.0166015625,1413.0166015625
2023-04-24,D.I Yogyakarta,12620.0,13041.6045,421.6044921875,421.6044921875
2023-04-24,Bali,13222.0,13048.319,-173.6806640625,173.6806640625
2023-04-24,Jawa Barat,12668.0,12884.248,216.248046875,216.248046875
2023-04-24,Jawa Timur,12690.0,13757.379,1067.37890625,1067.37890625
2023-04-24,Jambi,13118.0,12894.737,-223.2626953125,223.2626953125
2023-04-24,Sulawesi Selatan,12805.0,13908.803,1103.802734375,1103.802734375
2023-04-24,Jawa Tengah,12867.0,13064.185,197.1845703125,197.1845703125
2023-04-24,DKI Jakarta,12917.0,13006.208,89.2080078125,89.2080078125
2023-04-24,Sumatera Utara,13482.0,13689.078,207.078125,207.078125
2023-04-24,Sumatera Selatan,12635.0,13703.835,1068.8349609375,1068.8349609375
2023-04-25,Kepulauan Riau,14000.0,14278.599,278.5986328125,278.5986328125
2023-04-25,Riau,14041.0,14063.432,22.431640625,22.431640625
2023-04-25,Kepulauan Bangka Belitung,14120.0,14396.979,276.978515625,276.978515625
2023-04-25,Sulawesi Tengah,13667.0,13852.117,185.1171875,185.1171875
2023-04-25,Sulawesi Utara,13750.0,13761.211,11.2109375,11.2109375
2023-04-25,Nusa Tenggara Timur,14211.0,14278.705,67.705078125,67.705078125
2023-04-25,Maluku,15126.0,14288.257,-837.7431640625,837.7431640625
2023-04-25,Papua Barat,15800.0,14144.375,-1655.625,1655.625
2023-04-25,Maluku Utara,15489.0,14312.23,-1176.76953125,1176.76953125
2023-04-25,Kalimantan Timur,15352.0,15489.633,137.6328125,137.6328125
2023-04-25,Papua,15958.0,14219.613,-1738.38671875,1738.38671875
2023-04-25,Kalimantan Tengah,15586.0,16566.49,980.490234375,980.490234375
2023-04-25,Sumatera Barat,15722.0,13730.586,-1991.4140625,1991.4140625
2023-04-25,Kalimantan Utara,15813.0,14730.19,-1082.8095703125,1082.8095703125
2023-04-25,Gorontalo,13475.0,12955.599,-519.4013671875,519.4013671875
2023-04-25,Kalimantan Barat,14846.0,15281.557,435.556640625,435.556640625
2023-04-25,Kalimantan Selatan,17682.0,16724.008,-957.9921875,957.9921875
2023-04-25,Bali,13333.0,13051.83,-281.169921875,281.169921875
2023-04-25,Sumatera Utara,13557.0,13693.721,136.720703125,136.720703125
2023-04-25,Sulawesi Tenggara,13269.0,13801.441,532.44140625,532.44140625
2023-04-25,Aceh,12648.0,13033.907,385.9072265625,385.9072265625
2023-04-25,Nusa Tenggara Barat,12300.0,14311.292,2011.2919921875,2011.2919921875
2023-04-25,Lampung,12313.0,14263.099,1950.0986328125,1950.0986328125
2023-04-25,Banten,12500.0,13062.245,562.2451171875,562.2451171875
2023-04-25,Sumatera Selatan,12547.0,13708.473,1161.47265625,1161.47265625
2023-04-25,Sulawesi Barat,12567.0,13984.793,1417.79296875,1417.79296875
2023-04-25,Bengkulu,12850.0,13061.338,211.337890625,211.337890625
2023-04-25,Jambi,13100.0,12897.919,-202.0810546875,202.0810546875
2023-04-25,Jawa Barat,12706.0,12887.613,181.61328125,181.61328125
2023-04-25,Sulawesi Selatan,12738.0,13913.503,1175.5029296875,1175.5029296875
2023-04-25,Jawa Timur,12739.0,13761.229,1022.228515625,1022.228515625
2023-04-25,Jawa Tengah,12817.0,13067.797,250.796875,250.796875
2023-04-25,DKI Jakarta,12917.0,13009.364,92.3642578125,92.3642578125
2023-04-25,D.I Yogyakarta,12620.0,13044.87,424.8701171875,424.8701171875
2023-04-26,Kepulauan Riau,14614.0,14287.774,-326.2255859375,326.2255859375
2023-04-26,Riau,13990.0,14068.206,78.2060546875,78.2060546875
2023-04-26,Sulawesi Tenggara,13538.0,13805.929,267.9287109375,267.9287109375
2023-04-26,Sulawesi Utara,13750.0,13765.6875,15.6875,15.6875
2023-04-26,Nusa Tenggara Timur,14429.0,14284.6455,-144.3544921875,144.3544921875
2023-04-26,Kalimantan Selatan,17577.0,16728.756,-848.244140625,848.244140625
2023-04-26,Maluku,15200.0,14296.637,-903.36328125,903.36328125
2023-04-26,Papua Barat,16338.0,14149.383,-2188.6171875,2188.6171875
2023-04-26,Maluku Utara,15425.0,14319.78,-1105.2197265625,1105.2197265625
2023-04-26,Kalimantan Timur,15091.0,15496.794,405.7939453125,405.7939453125
2023-04-26,Papua,15958.0,14224.997,-1733.0029296875,1733.0029296875
2023-04-26,Kalimantan Tengah,15586.0,16572.549,986.548828125,986.548828125
2023-04-26,Kalimantan Utara,15650.0,14738.321,-911.6787109375,911.6787109375
2023-04-26,Sumatera Barat,15763.0,13735.058,-2027.9423828125,2027.9423828125
2023-04-26,Kepulauan Bangka Belitung,13971.0,14405.856,434.8564453125,434.8564453125
2023-04-26,Kalimantan Barat,14821.0,15285.38,464.3798828125,464.3798828125
2023-04-26,Gorontalo,13475.0,12958.454,-516.5458984375,516.5458984375
2023-04-26,Jawa Timur,12718.0,13764.712,1046.7119140625,1046.7119140625
2023-04-26,Bali,13333.0,13055.123,-277.876953125,277.876953125
2023-04-26,Aceh,12664.0,13037.167,373.1669921875,373.1669921875
2023-04-26,Nusa Tenggara Barat,12278.0,14317.978,2039.9775390625,2039.9775390625
2023-04-26,Bengkulu,12706.0,13064.509,358.5087890625,358.5087890625
2023-04-26,Lampung,12313.0,14272.079,1959.0791015625,1959.0791015625
2023-04-26,Sumatera Selatan,12488.0,13712.945,1224.9453125,1224.9453125
2023-04-26,Banten,12500.0,13065.507,565.5068359375,565.5068359375
2023-04-26,Sulawesi Barat,12567.0,13989.428,1422.427734375,1422.427734375
2023-04-26,Sulawesi Tengah,13455.0,13856.628,401.6279296875,401.6279296875
2023-04-26,Jawa Barat,12691.0,12890.659,199.6591796875,199.6591796875
2023-04-26,Jambi,13118.0,12900.812,-217.1884765625,217.1884765625
2023-04-26,Sulawesi Selatan,12733.0,13918.059,1185.05859375,1185.05859375
2023-04-26,Jawa Tengah,12890.0,13071.06,181.0595703125,181.0595703125
2023-04-26,DKI Jakarta,12917.0,13012.284,95.2841796875,95.2841796875
2023-04-26,Sumatera Utara,13482.0,13698.195,216.1953125,216.1953125
2023-04-26,D.I Yogyakarta,12620.0,13047.914,427.9140625,427.9140625
2023-04-27,Sulawesi Tengah,13667.0,13860.992,193.9921875,193.9921875
2023-04-27,Sulawesi Utara,13750.0,13770.008,20.0078125,20.0078125
2023-04-27,Nusa Tenggara Timur,14357.0,14290.435,-66.5654296875,66.5654296875
2023-04-27,Kepulauan Riau,14614.0,14296.769,-317.2314453125,317.2314453125
2023-04-27,Maluku,15200.0,14304.841,-895.1591796875,895.1591796875
2023-04-27,Kalimantan Barat,14821.0,15288.835,467.8349609375,467.8349609375
2023-04-27,Maluku Utara,15440.0,14327.158,-1112.841796875,1112.841796875
2023-04-27,Kalimantan Tengah,15586.0,16578.309,992.30859375,992.30859375
2023-04-27,Papua,15958.0,14230.236,-1727.763671875,1727.763671875
2023-04-27,Kalimantan Utara,15650.0,14746.241,-903.7587890625,903.7587890625
2023-04-27,Sumatera Barat,15763.0,13739.37,-2023.6298828125,2023.6298828125
2023-04-27,Papua Barat,16386.0,14154.251,-2231.7490234375,2231.7490234375
2023-04-27,Kalimantan Selatan,17792.0,16733.164,-1058.8359375,1058.8359375
2023-04-27,Riau,14033.0,14072.841,39.8408203125,39.8408203125
2023-04-27,Kalimantan Timur,15231.0,15503.707,272.70703125,272.70703125
2023-04-27,Sulawesi Tenggara,13467.0,13810.265,343.2646484375,343.2646484375
2023-04-27,Gorontalo,13392.0,12961.05,-430.9501953125,430.9501953125
2023-04-27,Nusa Tenggara Barat,12250.0,14324.501,2074.5009765625,2074.5009765625
2023-04-27,Kepulauan Bangka Belitung,13800.0,14414.544,614.5439453125,614.5439453125
2023-04-27,Aceh,12690.0,13040.204,350.2041015625,350.2041015625
2023-04-27,Lampung,12300.0,14280.88,1980.8798828125,1980.8798828125
2023-04-27,Bengkulu,12850.0,13067.46,217.4599609375,217.4599609375
2023-04-27,Sumatera Selatan,12487.0,13717.253,1230.2529296875,1230.2529296875
2023-04-27,Sulawesi Barat,12567.0,13993.923,1426.9228515625,1426.9228515625
2023-04-27,D.I Yogyakarta,12620.0,13050.732,430.732421875,430.732421875
2023-04-27,Banten,12563.0,13068.551,505.55078125,505.55078125
2023-04-27,Jambi,13118.0,12903.419,-214.5810546875,214.5810546875
2023-04-27,Jawa Timur,12692.0,13767.827,1075.8271484375,1075.8271484375
2023-04-27,Sulawesi Selatan,12717.0,13922.471,1205.470703125,1205.470703125
2023-04-27,DKI Jakarta,12917.0,13014.966,97.9658203125,97.9658203125
2023-04-27,Jawa Tengah,12924.0,13073.977,149.9765625,149.9765625
2023-04-27,Sumatera Utara,13492.0,13702.504,210.50390625,210.50390625
2023-04-27,Bali,13333.0,13058.196,-274.8037109375,274.8037109375
2023-04-27,Jawa Barat,12683.0,12893.386,210.3857421875,210.3857421875
2023-04-28,Kalimantan Barat,14808.0,15291.925,483.9248046875,483.9248046875
2023-04-28,Riau,14033.0,14077.339,44.3388671875,44.3388671875
2023-04-28,Sulawesi Tengah,13667.0,13865.209,198.208984375,198.208984375
2023-04-28,Sulawesi Utara,13813.0,13774.172,-38.828125,38.828125
2023-04-28,Nusa Tenggara Timur,14421.0,14296.072,-124.927734375,124.927734375
2023-04-28,Kepulauan Riau,14614.0,14305.582,-308.41796875,308.41796875
2023-04-28,Maluku,15273.0,14312.87,-960.1298828125,960.1298828125
2023-04-28,Kepulauan Bangka Belitung,13971.0,14423.042,452.0419921875,452.0419921875
2023-04-28,Kalimantan Timur,15202.0,15510.373,308.373046875,308.373046875
2023-04-28,Kalimantan Tengah,15586.0,16583.773,997.7734375,997.7734375
2023-04-28,Papua,16045.0,14235.333,-1809.6669921875,1809.6669921875
2023-04-28,Kalimantan Utara,15650.0,14753.951,-896.048828125,896.048828125
2023-04-28,Sumatera Barat,15824.0,13743.521,-2080.478515625,2080.478515625
2023-04-28,Papua Barat,16357.0,14158.981,-2198.0185546875,2198.0185546875
2023-04-28,Kalimantan Selatan,17792.0,16737.232,-1054.767578125,1054.767578125
2023-04-28,Maluku Utara,15489.0,14334.368,-1154.6318359375,1154.6318359375
2023-04-28,Sulawesi Tenggara,13431.0,13814.448,383.4482421875,383.4482421875
2023-04-28,Nusa Tenggara Barat,12278.0,14330.864,2052.8642578125,2052.8642578125
2023-04-28,Bali,13333.0,13061.051,-271.94921875,271.94921875
2023-04-28,Gorontalo,13392.0,12963.385,-428.615234375,428.615234375
2023-04-28,Lampung,12300.0,14289.503,1989.5029296875,1989.5029296875
2023-04-28,Aceh,12726.0,13043.018,317.017578125,317.017578125
2023-04-28,Bengkulu,12850.0,13070.192,220.1923828125,220.1923828125
2023-04-28,Banten,12500.0,13071.377,571.376953125,571.376953125
2023-04-28,Sulawesi Barat,12567.0,13998.278,1431.2783203125,1431.2783203125
2023-04-28,D.I Yogyakarta,12620.0,13053.324,433.32421875,433.32421875
2023-04-28,Sumatera Selatan,12488.0,13721.398,1233.3984375,1233.3984375
2023-04-28,Jambi,13118.0,12905.735,-212.2646484375,212.2646484375
2023-04-28,Jawa Timur,12710.0,13770.575,1060.5751953125,1060.5751953125
2023-04-28,Sulawesi Selatan,12800.0,13926.74,1126.740234375,1126.740234375
2023-04-28,Jawa Tengah,12900.0,13076.543,176.54296875,176.54296875
2023-04-28,DKI Jakarta,12917.0,13017.409,100.4091796875,100.4091796875
2023-04-28,Sumatera Utara,13503.0,13706.645,203.64453125,203.64453125
2023-04-28,Jawa Barat,12642.0,12895.79,253.7900390625,253.7900390625
2023-04-29,Kalimantan Barat,14821.0,15294.6455,473.6455078125,473.6455078125
2023-04-29,Kepulauan Bangka Belitung,13967.0,14431.352,464.3515625,464.3515625
2023-04-29,Riau,14074.0,14081.701,7.701171875,7.701171875
2023-04-29,Sulawesi Utara,13750.0,13778.181,28.1806640625,28.1806640625
2023-04-29,Nusa Tenggara Timur,14250.0,14301.5625,51.5625,51.5625
2023-04-29,Kepulauan Riau,14800.0,14314.217,-485.783203125,485.783203125
2023-04-29,Maluku,15300.0,14320.727,-979.2734375,979.2734375
2023-04-29,Kalimantan Selatan,17577.0,16740.957,-836.04296875,836.04296875
2023-04-29,Kalimantan Timur,15202.0,15516.792,314.7919921875,314.7919921875
2023-04-29,Papua,15958.0,14240.289,-1717.7109375,1717.7109375
2023-04-29,Kalimantan Tengah,15586.0,16588.943,1002.943359375,1002.943359375
2023-04-29,Kalimantan Utara,15650.0,14761.451,-888.548828125,888.548828125
2023-04-29,Sumatera Barat,15676.0,13747.515,-1928.4853515625,1928.4853515625
2023-04-29,Papua Barat,16357.0,14163.575,-2193.4248046875,2193.4248046875
2023-04-29,Sulawesi Tenggara,13408.0,13818.482,410.482421875,410.482421875
2023-04-29,Maluku Utara,15300.0,14341.411,-958.5888671875,958.5888671875
2023-04-29,Gorontalo,13392.0,12965.459,-426.541015625,426.541015625
2023-04-29,Nusa Tenggara Barat,12250.0,14337.07,2087.0703125,2087.0703125
2023-04-29,Sulawesi Tengah,13250.0,13869.279,619.279296875,619.279296875
2023-04-29,Lampung,12250.0,14297.95,2047.9501953125,2047.9501953125
2023-04-29,Aceh,12768.0,13045.609,277.609375,277.609375
2023-04-29,Banten,12375.0,13073.983,698.9833984375,698.9833984375
2023-04-29,Bengkulu,12850.0,13072.705,222.705078125,222.705078125
2023-04-29,Sumatera Selatan,12488.0,13725.381,1237.380859375,1237.380859375
2023-04-29,Sulawesi Barat,12567.0,14002.496,1435.49609375,1435.49609375
2023-04-29,D.I Yogyakarta,12620.0,13055.689,435.689453125,435.689453125
2023-04-29,Bali,13333.0,13063.686,-269.314453125,269.314453125
2023-04-29,Jawa Barat,12677.0,12897.876,220.8759765625,220.8759765625
2023-04-29,Jambi,13109.0,12907.765,-201.2353515625,201.2353515625
2023-04-29,Jawa Timur,12732.0,13772.953,1040.953125,1040.953125
2023-04-29,Jawa Tengah,12894.0,13078.759,184.7587890625,184.7587890625
2023-04-29,DKI Jakarta,12917.0,13019.612,102.6123046875,102.6123046875
2023-04-29,Sumatera Utara,13470.0,13710.621,240.62109375,240.62109375
2023-04-29,Sulawesi Selatan,12677.0,13930.868,1253.8681640625,1253.8681640625
2023-04-30,Sulawesi Tengah,13550.0,13873.205,323.205078125,323.205078125
2023-04-30,Riau,14058.0,14085.929,27.9287109375,27.9287109375
2023-04-30,Nusa Tenggara Timur,14265.0,14306.907,41.9072265625,41.9072265625
2023-04-30,Sulawesi Utara,13841.0,13782.035,-58.96484375,58.96484375
2023-04-30,Maluku,15188.0,14328.412,-859.587890625,859.587890625
2023-04-30,Kepulauan Riau,14833.0,14322.673,-510.3271484375,510.3271484375
2023-04-30,Kalimantan Barat,14846.0,15296.998,450.998046875,450.998046875
2023-04-30,Papua,15792.0,14245.106,-1546.8935546875,1546.8935546875
2023-04-30,Maluku Utara,15540.0,14348.29,-1191.7099609375,1191.7099609375
2023-04-30,Kalimantan Tengah,15586.0,16593.816,1007.81640625,1007.81640625
2023-04-30,Kalimantan Utara,15650.0,14768.74,-881.259765625,881.259765625
2023-04-30,Sumatera Barat,15656.0,13751.349,-1904.6513671875,1904.6513671875
2023-04-30,Papua Barat,16800.0,14168.033,-2631.966796875,2631.966796875
2023-04-30,Kepulauan Bangka Belitung,13971.0,14439.474,468.4736328125,468.4736328125
2023-04-30,Kalimantan Timur,15121.0,15522.964,401.9638671875,401.9638671875
2023-04-30,Kalimantan Selatan,17792.0,16744.34,-1047.66015625,1047.66015625
2023-04-30,Gorontalo,13392.0,12967.273,-424.7265625,424.7265625
2023-04-30,Bali,13333.0,13066.099,-266.9013671875,266.9013671875
2023-04-30,Sulawesi Tenggara,13365.0,13822.366,457.3662109375,457.3662109375
2023-04-30,Nusa Tenggara Barat,12250.0,14343.12,2093.1201171875,2093.1201171875
2023-04-30,Aceh,12714.0,13047.977,333.9765625,333.9765625
2023-04-30,Lampung,12313.0,14306.224,1993.2236328125,1993.2236328125
2023-04-30,Banten,12375.0,13076.371,701.37109375,701.37109375
2023-04-30,Sumatera Selatan,12519.0,13729.2,1210.2001953125,1210.2001953125
2023-04-30,Sulawesi Barat,12567.0,14006.577,1439.5771484375,1439.5771484375
2023-04-30,Bengkulu,12850.0,13074.996,224.99609375,224.99609375
2023-04-30,Jawa Barat,12679.0,12899.64,220.6396484375,220.6396484375
2023-04-30,Jambi,13109.0,12909.506,-199.494140625,199.494140625
2023-04-30,Jawa Timur,12704.0,13774.961,1070.9609375,1070.9609375
2023-04-30,Sulawesi Selatan,12726.0,13934.855,1208.85546875,1208.85546875
2023-04-30,Jawa Tengah,12879.0,13080.624,201.6240234375,201.6240234375
2023-04-30,DKI Jakarta,12917.0,13021.574,104.57421875,104.57421875
2023-04-30,Sumatera Utara,13491.0,13714.432,223.431640625,223.431640625
2023-04-30,D.I Yogyakarta,12620.0,13057.828,437.828125,437.828125
2023-05-01,Kalimantan Barat,14821.0,15332.816,511.81640625,511.81640625
2023-05-01,Kepulauan Bangka Belitung,13971.0,14332.1455,361.1455078125,361.1455078125
2023-05-01,Riau,14074.0,14120.744,46.744140625,46.744140625
2023-05-01,Sulawesi Utara,13750.0,13824.455,74.455078125,74.455078125
2023-05-01,Nusa Tenggara Timur,14250.0,14290.769,40.7685546875,40.7685546875
2023-05-01,Maluku,15200.0,14223.126,-976.8740234375,976.8740234375
2023-05-01,Kepulauan Riau,14833.0,14200.369,-632.630859375,632.630859375
2023-05-01,Sulawesi Tengah,13500.0,13917.45,417.4501953125,417.4501953125
2023-05-01,Papua,15591.0,14252.729,-1338.271484375,1338.271484375
2023-05-01,Kalimantan Timur,15252.0,15466.801,214.80078125,214.80078125
